D_H,D_M,D_U_C,D_U_C_median,D_U_C_p95,D_U_R,D_U_R_median,D_U_R_p95,D_V,D_V_max,D_V_median,D_X,FPC,K,PE,PE_norm,XB_soft_m2,XB_status,alignment_ambiguous,alignment_best_cost,alignment_global_margin,alignment_permutation,alignment_second_best_cost,candidate_converged,candidate_degenerate,candidate_model_fingerprint,candidate_model_status,condition,current_bank_sha256,dataset_id,entropy_candidate_current,entropy_signed_change,entropy_source_current,mass_candidate_current,mass_source_current,method,mmd_bandwidth_status,mmd_sigma,outer_fold,reference_bank_sha256,runtime_alignment,runtime_candidate_fit,runtime_mmd,runtime_signals,runtime_source_fit,runtime_total,seed,shift_replay_sha256,shift_spec_file_sha256,shift_spec_sha256,signal_protocol_sha256,signal_record_sha256,silhouette,silhouette_status,source_converged,source_degenerate,source_model_fingerprint,source_model_status,usable
0.0459899,0.0483102,0.4691248,0.2820541,1.0,0.5649619,0.9189947,1.0,1.1209082,2.4991981,0.7902718,0.0433231,0.9424726,8,0.0984894,0.0473634,1.895274,SUCCESS,False,7.5513786,0.0267802,"[2, 0, 4, 7, 5, 6, 1, 3]",7.5781588,True,False,da1aff9c81c06387395d4c23fd00c9febe0246dd58ccbf66d9c8e9fc43f0f8cf,SUCCESS,mcar_mild,a65f6f1b40d3ae93f8e9c0c64ad6a5dd862ce8c0b82531a56733842d68020fe3,mice_protein_expression,0.0013735,-0.0459899,0.0473634,"[0.1808213, 0.071668, 0.1428667, 0.0666668, 0.176083, 0.0904642, 0.1952426, 0.0761872]","[0.1887621, 0.0720891, 0.2025267, 0.0304322, 0.2139652, 0.09742, 0.1948046, 0.0]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00242,0.1091,0.0,0.00282,0.0,0.1332,3,,98e7933de98fad74202c4cd60610cdd5e41e0b0d61aebd0667b87fa4bb3032ac,75b6433f81c41b74d28d95bd278c0c594dce54f33524c7b0b23de101f36aeb4e,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,0e1b342fa8a98ecdf46f3dccd21273736ce23f446bc43ba58dd2aab57b8dba2b,0.1118154,SUCCESS,True,False,ae656abf933aafb866ff859537138761d84248271275ffdfc93672bf715c14cf,SUCCESS,True
0.0313362,0.0388763,0.431241,0.0193315,1.0,0.5231672,0.7320645,1.0,0.8941631,1.2787579,0.8459812,0.0433231,0.9584048,8,0.069586,0.0334638,1.3938295,SUCCESS,False,6.4532083,0.0264423,"[6, 3, 4, 2, 7, 0, 1, 5]",6.4796506,True,False,425d4bee70fcf6a6680b102ce784f8e59ae740abea597348d4c1bf2b164163af,SUCCESS,mcar_mild,a65f6f1b40d3ae93f8e9c0c64ad6a5dd862ce8c0b82531a56733842d68020fe3,mice_protein_expression,0.0021276,-0.0313362,0.0334638,"[0.0666669, 0.114378, 0.1906641, 0.0762964, 0.1665651, 0.0714287, 0.2379065, 0.0760943]","[0.0142556, 0.1453192, 0.2782685, 0.0988889, 0.2201844, 0.0548254, 0.1601254, 0.0281326]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.0032,0.03438,0.0,0.00388,0.0,0.06695,4,,98e7933de98fad74202c4cd60610cdd5e41e0b0d61aebd0667b87fa4bb3032ac,75b6433f81c41b74d28d95bd278c0c594dce54f33524c7b0b23de101f36aeb4e,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,db05ebacfb1c6cbbae6c89f3d9d1653cf5e1fdb79751e14ac5bdaeb24479b105,0.1155499,SUCCESS,True,False,4a3dfe698ecdcc6740d59e8fef3622f5f07293b25c35d6f9584974837f388685,SUCCESS,True
0.0355721,0.0746759,0.3186182,0.0001932,1.0,0.4502465,0.1398533,1.0,0.8803109,1.7730392,0.7538661,0.0433231,0.9529009,8,0.0776918,0.0373619,1.4814356,SUCCESS,False,6.1666098,0.0809306,"[6, 0, 7, 2, 4, 5, 3, 1]",6.2475405,True,False,0cd234a68940925b92375b4e1d5d5d5ed942333a4771330b3225051fc0c57c80,SUCCESS,mcar_mild,a65f6f1b40d3ae93f8e9c0c64ad6a5dd862ce8c0b82531a56733842d68020fe3,mice_protein_expression,0.0017898,-0.0355721,0.0373619,"[0.1427184, 0.1907286, 0.0714286, 0.0714673, 0.1380558, 0.1430779, 0.099774, 0.1427494]","[0.0925439, 0.2031224, 0.1554727, 0.0156393, 0.2589944, 0.1497159, 0.0979678, 0.0265435]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00182,0.04467,0.0,0.00344,0.0,0.06806,5,,98e7933de98fad74202c4cd60610cdd5e41e0b0d61aebd0667b87fa4bb3032ac,75b6433f81c41b74d28d95bd278c0c594dce54f33524c7b0b23de101f36aeb4e,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,59fc1dcef6ae2aa8b0ecdad07001d8eff9ff5ca5a6fee2741b2f49ae9e719694,0.1195249,SUCCESS,True,False,3957d36b45304c845deb805a8a8b3546bd414c3042b2ca2524e95a69f198d47b,SUCCESS,True
0.0535223,0.0743703,0.4216711,0.0597813,1.0,0.5210366,0.6848057,1.0,0.7987538,1.2777346,0.7982116,0.0353402,0.9299806,8,0.1178595,0.0566784,1.2565692,SUCCESS,False,6.1829011,0.0621654,"[7, 1, 5, 3, 4, 2, 6, 0]",6.2450665,True,False,35d37ff43af1097390ef3c55ffefd0b5980d6930de6dbf270c60fa61b79da996,SUCCESS,mcar_severe,67edce722fe0e9286fa6009ddf5868f8986a65fd8b787b6c6395cb7079a1b47f,mice_protein_expression,0.0031561,-0.0535223,0.0566784,"[0.0664991, 0.2379169, 0.1751594, 0.1721167, 0.0762069, 0.0812953, 0.0714286, 0.1193771]","[0.0186778, 0.2980098, 0.2119397, 0.0671194, 0.0076509, 0.1699255, 0.1340779, 0.0925991]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00193,0.03984,0.00699,0.00432,0.0,0.07098,1,,bac93c80a440c98ac241cf1a57a88126537d1763307a9c84478f33a0f0aba565,86230ab1d1292edd3bc8519d1d0ab9d87ecc15354e764669d8f27a8f1a3189df,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,44a0ef805b07083ce9acecb67b419f785168e96d45c30209fd2147df5ecf07ea,0.0603964,SUCCESS,True,False,395813ca2ddbe4b4f39b64650f60794c7b663f0b3ba6d5682af316eae6f43ff2,SUCCESS,True
0.0395727,0.0780599,0.3598668,0.0018033,1.0,0.4721644,0.270285,0.9999998,0.9417363,2.4947757,0.7099002,0.0353402,0.9464272,8,0.0895056,0.0430431,1.1458846,SUCCESS,False,6.5858111,0.1072463,"[0, 3, 2, 6, 1, 4, 7, 5]",6.6930574,True,False,61567df8d3a21baf5e9b631319024eb403442fb1b59c61e0cc5159f7ad7a28b5,SUCCESS,mcar_severe,67edce722fe0e9286fa6009ddf5868f8986a65fd8b787b6c6395cb7079a1b47f,mice_protein_expression,0.0034704,-0.0395727,0.0430431,"[0.2050626, 0.2048379, 0.2091646, 0.0809185, 0.0714283, 0.0619348, 0.0952071, 0.0714462]","[0.2516098, 0.2151514, 0.2081493, 0.0, 0.1573057, 0.0074428, 0.0551325, 0.1052085]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00131,0.08378,0.0,0.00214,0.0,0.09872,2,,bac93c80a440c98ac241cf1a57a88126537d1763307a9c84478f33a0f0aba565,86230ab1d1292edd3bc8519d1d0ab9d87ecc15354e764669d8f27a8f1a3189df,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,c04cd4ed828ac8feaf375c8b020446d80e51759d52dcbe73ec99be56dc6008fc,0.0966031,SUCCESS,True,False,155f91a2f125e03a205b285a1d3bf10dc7bfea33ec6949e0514ed6e3bf8c5dc1,SUCCESS,True
0.060134,0.1559549,0.4278522,0.0443736,1.0,0.5098686,0.6633816,0.9999998,1.0068296,2.8442388,0.782951,0.0353402,0.9234657,8,0.1292507,0.0621564,1.636188,SUCCESS,False,6.9428126,0.0197714,"[0, 1, 5, 3, 2, 7, 4, 6]",6.9625839,True,False,a568f8d7d469ce3c91945e6736057dddfd3e4866e47662e2d579f8867216947b,SUCCESS,mcar_severe,67edce722fe0e9286fa6009ddf5868f8986a65fd8b787b6c6395cb7079a1b47f,mice_protein_expression,0.0020225,-0.060134,0.0621564,"[0.0714284, 0.0714285, 0.1237996, 0.1428457, 0.1819513, 0.0476141, 0.1901851, 0.1707473]","[0.1108625, 0.0684913, 0.2271092, 0.0131777, 0.2785207, 0.076689, 0.2251495, 0.0]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.0022,0.05892,0.0,0.004,0.0,0.08381,3,,bac93c80a440c98ac241cf1a57a88126537d1763307a9c84478f33a0f0aba565,86230ab1d1292edd3bc8519d1d0ab9d87ecc15354e764669d8f27a8f1a3189df,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,7bc2298506e8017d1a091dc966b45f6047e9c55e63f0030a74f042fd29251dad,0.0598409,SUCCESS,True,False,ae656abf933aafb866ff859537138761d84248271275ffdfc93672bf715c14cf,SUCCESS,True
0.0339325,0.1414816,0.4590211,0.0450754,1.0,0.5501029,0.867084,1.0,0.8036339,1.4192282,0.711593,0.0353402,0.9584398,8,0.0745846,0.0358676,1.2398,SUCCESS,False,6.1125329,0.0450587,"[4, 1, 6, 3, 5, 0, 7, 2]",6.1575916,True,False,08f4aa76e455ca36baa9dd248757080494f486391bbafce1356f608a952fe010,SUCCESS,mcar_severe,67edce722fe0e9286fa6009ddf5868f8986a65fd8b787b6c6395cb7079a1b47f,mice_protein_expression,0.0019351,-0.0339325,0.0358676,"[0.1191558, 0.1428444, 0.2052195, 0.0428572, 0.0714305, 0.0714285, 0.2233352, 0.1237289]","[0.0073109, 0.1633176, 0.3061555, 0.0928031, 0.2342863, 0.0650614, 0.119627, 0.0114382]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00169,0.16761,0.0,0.00384,0.0,0.19024,4,,bac93c80a440c98ac241cf1a57a88126537d1763307a9c84478f33a0f0aba565,86230ab1d1292edd3bc8519d1d0ab9d87ecc15354e764669d8f27a8f1a3189df,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,5a142793172dc540b3d75869e721289f26200bc33e140ac5b678e4d55c6ad338,0.0656784,SUCCESS,True,False,4a3dfe698ecdcc6740d59e8fef3622f5f07293b25c35d6f9584974837f388685,SUCCESS,True
0.0426086,0.1133276,0.5009705,0.5384755,1.0,0.5210708,0.641058,0.9999999,0.8028843,1.1788319,0.7839777,0.0353402,0.9437047,8,0.0946647,0.0455241,1.2984096,SUCCESS,False,6.1081514,0.1263578,"[2, 0, 7, 4, 5, 6, 3, 1]",6.2345091,True,False,dd31d24921bb8407facbb28bae1eab41f81e21990fdc0da883c7da2ffa0b2b3d,SUCCESS,mcar_severe,67edce722fe0e9286fa6009ddf5868f8986a65fd8b787b6c6395cb7079a1b47f,mice_protein_expression,0.0029155,-0.0426086,0.0455241,"[0.071428, 0.2340342, 0.0714285, 0.123764, 0.1429583, 0.0999998, 0.1135114, 0.1428757]","[0.0991296, 0.2341399, 0.1643214, 0.0058051, 0.2056758, 0.1773403, 0.0936917, 0.0198961]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00234,0.06016,0.0,0.00289,0.0,0.07617,5,,bac93c80a440c98ac241cf1a57a88126537d1763307a9c84478f33a0f0aba565,86230ab1d1292edd3bc8519d1d0ab9d87ecc15354e764669d8f27a8f1a3189df,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,ab463a4d3ecf10298577e38b6908ea65bd24d7dd43aa6627e7eb441ee570e734,0.0770003,SUCCESS,True,False,3957d36b45304c845deb805a8a8b3546bd414c3042b2ca2524e95a69f198d47b,SUCCESS,True
0.0415916,0.0745854,0.4190532,0.0212676,1.0,0.5597145,0.8916982,1.0,1.0099264,1.7289107,1.0203189,0.0504358,0.9479901,8,0.0885494,0.0425833,1.5185817,SUCCESS,False,7.1113754,0.043342,"[6, 2, 7, 5, 3, 1, 4, 0]",7.1547174,True,False,7657ed96701605b49f062a7515708401fb45095eb06c0133e887aaa5e9d78dd0,SUCCESS,measurement_noise_mild,74ffabb66ccb3ac17e3f8ca78b98d99e311790875b6889e66c9e81ce2412ed0f,mice_protein_expression,0.0009917,-0.0415916,0.0425833,"[0.1384688, 0.2428333, 0.1523972, 0.0714313, 0.1142687, 0.090475, 0.0714286, 0.1186973]","[0.0346483, 0.2664073, 0.2617775, 0.048127, 0.016674, 0.1392425, 0.121057, 0.1120665]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00345,0.09683,0.00828,0.00554,0.0,0.1348,1,,c25041f749f687534e124a44a295832fe7b8589bf79243b41d666ddd4c5465b0,48a65470b74c186022ed5c3a1445c39f53897fd9e9520c5c384eb44d6d09c587,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,21d8019dbb6f31ebd4ff99d91b5d450492a457d3f35ba1ede2ae2d90b3683e9b,0.1265194,SUCCESS,True,False,395813ca2ddbe4b4f39b64650f60794c7b663f0b3ba6d5682af316eae6f43ff2,SUCCESS,True
0.0301519,0.0705591,0.4162158,0.0011542,1.0,0.5043401,0.6082314,1.0,1.0910504,2.5073346,0.9106607,0.0504358,0.9618598,8,0.0663068,0.0318868,1.3845257,SUCCESS,False,7.2709656,0.0002645,"[0, 3, 1, 6, 2, 4, 5, 7]",7.2712301,True,False,a4dc329032bf54033c64a11ec629eb227da675ed5364f8964918122ec673421e,SUCCESS,measurement_noise_mild,74ffabb66ccb3ac17e3f8ca78b98d99e311790875b6889e66c9e81ce2412ed0f,mice_protein_expression,0.0017349,-0.0301519,0.0318868,"[0.1664314, 0.1855282, 0.1714972, 0.0714285, 0.1190482, 0.0666669, 0.1478538, 0.0715459]","[0.2145201, 0.2865928, 0.1379709, 0.0, 0.1489995, 0.0196004, 0.0757149, 0.1166014]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00468,0.10457,0.0,0.00444,0.0,0.14015,2,,c25041f749f687534e124a44a295832fe7b8589bf79243b41d666ddd4c5465b0,48a65470b74c186022ed5c3a1445c39f53897fd9e9520c5c384eb44d6d09c587,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,827c088ce6289cd8e8019f80a39f536a05e7d6281f09f99d179dddf8cc29a893,0.1557467,SUCCESS,True,False,155f91a2f125e03a205b285a1d3bf10dc7bfea33ec6949e0514ed6e3bf8c5dc1,SUCCESS,True
0.039007,0.1149088,0.5821692,0.9910406,1.0,0.586736,0.9445354,1.0,1.1752762,2.5073353,1.0059708,0.0504358,0.9508915,8,0.0831993,0.0400104,2.0238443,SUCCESS,False,7.7309069,0.1515329,"[0, 6, 4, 5, 3, 7, 1, 2]",7.8824397,True,False,f139a425dff5502c8e77b95b2e76afbab9d1e0b14f307b8e934fcb3a96c11636,SUCCESS,measurement_noise_mild,74ffabb66ccb3ac17e3f8ca78b98d99e311790875b6889e66c9e81ce2412ed0f,mice_protein_expression,0.0010034,-0.039007,0.0400104,"[0.0715459, 0.1428571, 0.1426316, 0.1714973, 0.1855298, 0.0666733, 0.1478364, 0.0714286]","[0.2206058, 0.0737341, 0.1939929, 0.0363756, 0.1810874, 0.1068726, 0.1873316, 0.0]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00365,0.1029,0.0,0.00635,0.0,0.13689,3,,c25041f749f687534e124a44a295832fe7b8589bf79243b41d666ddd4c5465b0,48a65470b74c186022ed5c3a1445c39f53897fd9e9520c5c384eb44d6d09c587,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,4fbeee6d43932ff63b2c2d8f6fbf61ec27dc22c3f363f0e63fe932909714da91,0.1404867,SUCCESS,True,False,ae656abf933aafb866ff859537138761d84248271275ffdfc93672bf715c14cf,SUCCESS,True
0.0358333,0.0328902,0.4352309,0.0193522,1.0,0.5198796,0.7233102,1.0,0.9480228,1.3294585,0.8805266,0.0504358,0.9548496,8,0.0768022,0.036934,1.471075,SUCCESS,False,6.6687072,0.0843956,"[6, 3, 1, 2, 7, 0, 4, 5]",6.7531028,True,False,ee54bedb0de8657bc0d7d2520e86eba3ad201d94853e35f50e4246335db9e45c,SUCCESS,measurement_noise_mild,74ffabb66ccb3ac17e3f8ca78b98d99e311790875b6889e66c9e81ce2412ed0f,mice_protein_expression,0.0011008,-0.0358333,0.036934,"[0.0666669, 0.1190398, 0.1855308, 0.0761916, 0.1666737, 0.0714287, 0.24304, 0.0714285]","[0.0143433, 0.1399635, 0.2671668, 0.1092382, 0.2045621, 0.0519687, 0.1816005, 0.0311569]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00337,0.05543,0.0,0.00579,0.0,0.08893,4,,c25041f749f687534e124a44a295832fe7b8589bf79243b41d666ddd4c5465b0,48a65470b74c186022ed5c3a1445c39f53897fd9e9520c5c384eb44d6d09c587,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,77b524c35bb37835b8b40e9faca047c3c875df544c9a5662ece7fe620e097f13,0.1342874,SUCCESS,True,False,4a3dfe698ecdcc6740d59e8fef3622f5f07293b25c35d6f9584974837f388685,SUCCESS,True
0.0341166,0.0895659,0.3901526,0.0043915,1.0,0.4976554,0.4704552,1.0,0.886814,1.3956933,0.816644,0.0504358,0.9540156,8,0.0765633,0.0368192,1.5728836,SUCCESS,False,6.2522804,0.0063157,"[0, 4, 7, 1, 5, 2, 3, 6]",6.2585961,True,False,3d52ea16d37004887d1e8ea3f5f4ec0aac0da347c4666d2dd48992e2dc750b47,SUCCESS,measurement_noise_mild,74ffabb66ccb3ac17e3f8ca78b98d99e311790875b6889e66c9e81ce2412ed0f,mice_protein_expression,0.0027026,-0.0341166,0.0368192,"[0.118675, 0.0714286, 0.0714287, 0.1384678, 0.2430401, 0.1855314, 0.0712736, 0.1001549]","[0.0935373, 0.188349, 0.1477488, 0.0168491, 0.2679064, 0.1488347, 0.1081598, 0.028615]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00359,0.08134,0.0,0.00569,0.0,0.11469,5,,c25041f749f687534e124a44a295832fe7b8589bf79243b41d666ddd4c5465b0,48a65470b74c186022ed5c3a1445c39f53897fd9e9520c5c384eb44d6d09c587,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,aca9444695a2791636ad1cc162ee4927692d5b35fd56a8341d085563d3bc3dc5,0.1348806,SUCCESS,True,False,3957d36b45304c845deb805a8a8b3546bd414c3042b2ca2524e95a69f198d47b,SUCCESS,True
0.0422357,0.0305798,0.4753476,0.3356103,1.0,0.5864014,0.9478718,1.0,1.0074748,1.4280204,1.0964931,0.0494708,0.9480721,8,0.0891695,0.0428815,1.6953912,SUCCESS,False,7.1696831,0.054367,"[5, 4, 3, 6, 7, 1, 2, 0]",7.2240502,True,False,a3ebf65da7e6e1869c593f84506b9a9e9674f3f35baa67854e1bc267f51bff22,SUCCESS,measurement_noise_severe,6ee4524442b7b6f0c33de43a6deaaa24e9f38d7213f398d25b5a26f462de4e48,mice_protein_expression,0.0006458,-0.0422357,0.0428815,"[0.0761871, 0.1811321, 0.2855516, 0.0714286, 0.071428, 0.1285606, 0.0666673, 0.1190446]","[0.0351976, 0.2650142, 0.2630223, 0.0466373, 0.0192452, 0.1342219, 0.1195169, 0.1171446]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00338,0.05247,0.00936,0.00591,0.0,0.08982,1,,c531515d359ec7c307901c7452f350113e7aef75c90abdb39653bd3f2a4eedac,04de5684f5f9c9ca2d0224aff5fdc8441bdf26e53231a4e0d29912fa97c85ac2,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,04dee577fa099fb49f7dadc9afd7fd1fb676c961412c24f1642d8c67e8405726,0.1089211,SUCCESS,True,False,395813ca2ddbe4b4f39b64650f60794c7b663f0b3ba6d5682af316eae6f43ff2,SUCCESS,True
0.0311399,0.0639589,0.3209484,4.23e-05,1.0,0.4477842,0.1583926,0.9999994,1.0589941,3.0672655,0.7861204,0.0494708,0.9600128,8,0.0693352,0.0333432,1.5338523,SUCCESS,False,6.8388056,0.0260492,"[6, 3, 5, 1, 4, 0, 7, 2]",6.8648548,True,False,1e7b245679c2b479f0a18994f83c6b58ec3ad8048494fc8896d7a0f943ed1bfb,SUCCESS,measurement_noise_severe,6ee4524442b7b6f0c33de43a6deaaa24e9f38d7213f398d25b5a26f462de4e48,mice_protein_expression,0.0022033,-0.0311399,0.0333432,"[0.1427395, 0.1613167, 0.1766273, 0.0714286, 0.1428059, 0.0714289, 0.0857079, 0.1479452]","[0.2099861, 0.2807568, 0.1361837, 0.0, 0.1493055, 0.0241611, 0.0777556, 0.1218511]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00246,0.13988,0.0,0.00682,0.0,0.1738,2,,c531515d359ec7c307901c7452f350113e7aef75c90abdb39653bd3f2a4eedac,04de5684f5f9c9ca2d0224aff5fdc8441bdf26e53231a4e0d29912fa97c85ac2,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,f4bbbb6211ed6b30c6ce5676cf3ca8797cdc757bb0ec9fa3c0172960c6de997f,0.1352318,SUCCESS,True,False,155f91a2f125e03a205b285a1d3bf10dc7bfea33ec6949e0514ed6e3bf8c5dc1,SUCCESS,True
0.0428208,0.1164138,0.5816716,0.9899245,1.0,0.5849197,0.9404968,1.0,1.1755966,2.5210036,1.0043782,0.0494708,0.9479373,8,0.0913573,0.0439336,2.2341745,SUCCESS,False,7.7326448,0.1426628,"[0, 1, 5, 6, 2, 7, 4, 3]",7.8753076,True,False,386cb633e8dfa3169e2961110bec0bfbe034bd8eeea3d6894665fb7e0d6a7d95,SUCCESS,measurement_noise_severe,6ee4524442b7b6f0c33de43a6deaaa24e9f38d7213f398d25b5a26f462de4e48,mice_protein_expression,0.0011128,-0.0428208,0.0439336,"[0.0715211, 0.1428576, 0.1426652, 0.1668287, 0.1902873, 0.0666687, 0.1477422, 0.0714292]","[0.2161967, 0.0723932, 0.1931679, 0.0321749, 0.1860116, 0.1126149, 0.1874408, 0.0]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00221,0.06315,0.0,0.00431,0.0,0.09041,3,,c531515d359ec7c307901c7452f350113e7aef75c90abdb39653bd3f2a4eedac,04de5684f5f9c9ca2d0224aff5fdc8441bdf26e53231a4e0d29912fa97c85ac2,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,10770fa9abc0f1a191805e81e22e89b713e28d3076c2425df2e1d11744c6c040,0.1171008,SUCCESS,True,False,ae656abf933aafb866ff859537138761d84248271275ffdfc93672bf715c14cf,SUCCESS,True
0.0360607,0.1297847,0.5628877,0.9914231,1.0,0.5676651,0.9287421,1.0,1.034047,1.7327426,0.9422786,0.0494708,0.955078,8,0.0803068,0.0386194,1.6471153,SUCCESS,False,7.1021415,0.0107327,"[2, 5, 1, 4, 3, 0, 7, 6]",7.1128742,True,False,9539620db36a1325e09a468c51383227d3e4c0734d572613de9404140400d4f3,SUCCESS,measurement_noise_severe,6ee4524442b7b6f0c33de43a6deaaa24e9f38d7213f398d25b5a26f462de4e48,mice_protein_expression,0.0025587,-0.0360607,0.0386194,"[0.1519343, 0.1428489, 0.0569228, 0.0864385, 0.2052086, 0.0714286, 0.1564115, 0.1288069]","[0.0140504, 0.1436456, 0.2714445, 0.1142199, 0.2016145, 0.0428902, 0.1793387, 0.0327961]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00392,0.10847,0.0,0.00619,0.0,0.14222,4,,c531515d359ec7c307901c7452f350113e7aef75c90abdb39653bd3f2a4eedac,04de5684f5f9c9ca2d0224aff5fdc8441bdf26e53231a4e0d29912fa97c85ac2,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,d0714a994fa8f7aafd45f7bb7eeeded28f48f7c3ba8f9f58edd24c88eb77bc0e,0.1005037,SUCCESS,True,False,4a3dfe698ecdcc6740d59e8fef3622f5f07293b25c35d6f9584974837f388685,SUCCESS,True
0.0343308,0.0606137,0.3228737,0.0004515,1.0,0.4849161,0.3927587,0.9999997,0.8906292,1.3493315,0.7872291,0.0494708,0.9551827,8,0.0758202,0.0364618,1.7502612,SUCCESS,False,6.3008598,0.0217841,"[6, 0, 7, 4, 5, 2, 3, 1]",6.3226439,True,False,924f9ade83db16b79d09d3d53ed4318816755339764c6fe5159ee98dc50d6557,SUCCESS,measurement_noise_severe,6ee4524442b7b6f0c33de43a6deaaa24e9f38d7213f398d25b5a26f462de4e48,mice_protein_expression,0.002131,-0.0343308,0.0364618,"[0.1186995, 0.1143202, 0.0714288, 0.0714286, 0.2473109, 0.181261, 0.0571079, 0.1384431]","[0.0931836, 0.1873787, 0.1418783, 0.0213874, 0.2720102, 0.1424037, 0.1099657, 0.0317923]",fcm_adaptive,SUCCESS,11.5269688,2,e3d5115fc6004df7d35100259466f6d405a7764f9f14e704fd94e1631eca64ea,0.00326,0.11611,0.0,0.00527,0.0,0.16381,5,,c531515d359ec7c307901c7452f350113e7aef75c90abdb39653bd3f2a4eedac,04de5684f5f9c9ca2d0224aff5fdc8441bdf26e53231a4e0d29912fa97c85ac2,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,9a6f56b2a8de6a57cb0f7bb0c8fa6b112cf2c81b3a419a0aec2ab1e59e57a4fc,0.1162353,SUCCESS,True,False,3957d36b45304c845deb805a8a8b3546bd414c3042b2ca2524e95a69f198d47b,SUCCESS,True
